id,source_tier,publisher,title,url,retrieved_at,access_status,robots_status,terms_status,copyright_use
SRC-ABCB-V2-H1-ROOF-CLADDING,1,Australian Building Codes Board,NCC Volume Two Part H1 — H1D7 Roof and wall cladding,https://ncc.abcb.gov.au/editions/ncc-2022/adopted/volume-two/h-class-1-and-10-buildings/part-h1-structure,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Regulatory pathways, material families and assembly scope paraphrased; test sequences, figures and licensed standard content are not reproduced."
SRC-ABCB-V2-H1-STRUCTURE,1,Australian Building Codes Board,NCC Volume Two Part H1 — Structure,https://ncc.abcb.gov.au/editions/ncc-2022/adopted/volume-two/h-class-1-and-10-buildings/part-h1-structure,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Used to verify structural pathways and the boundary between prescriptive Housing Provisions work and engineered concrete, piling and prefabricated systems; requirements are not reproduced."
SRC-ABCB-V2-H2-WEATHERPROOFING,1,Australian Building Codes Board,NCC Volume Two Part H2 — Damp and weatherproofing,https://ncc.abcb.gov.au/editions/ncc-2022/adopted/volume-two/h-class-1-and-10-buildings/part-h2-damp-and-weatherproofing,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Weatherproofing performance, direct-fix and cavity-wall distinctions, joints and interface families paraphrased; verification test procedures and numeric values are not encoded."
SRC-ABCB-V2-H2D8-EXTERNAL-WATERPROOFING,1,Australian Building Codes Board,NCC 2022 Volume Two Part H2 — H2D8 External waterproofing,https://ncc.abcb.gov.au/editions/ncc-2022/adopted/volume-two/h-class-1-and-10-buildings/part-h2-damp-and-weatherproofing,2026-08-17T00:00:00+10:00,public_full_text,not_checked_no_crawl,not_checked,"Public NCC requirements and explanatory information paraphrased. Exact compliance requires the adopted NCC, jurisdictional variations and licensed standards."
SRC-ABCB-V2-H3-FIRE-SAFETY,1,Australian Building Codes Board,NCC Volume Two Part H3 — Fire safety,https://ncc.abcb.gov.au/editions/ncc-2022/adopted/volume-two/h-class-1-and-10-buildings/part-h3-fire-safety,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Public performance requirements and Deemed-to-Satisfy routing paraphrased; regulatory text is not reproduced in the ontology.
SRC-ABCB-V2-H4-WET-AREAS,1,Australian Building Codes Board,NCC Volume Two Part H4 — Health and amenity,https://ncc.abcb.gov.au/editions/ncc-2022/adopted/volume-two/h-class-1-and-10-buildings/part-h4-health-and-amenity,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Regulatory pathways and physical wet-area component concepts paraphrased under the NCC public licence; no substantial standard text is reproduced.
SRC-ABCB-V2-H5-SAFE-MOVEMENT,1,Australian Building Codes Board,NCC Volume Two Part H5 — Safe movement and access,https://ncc.abcb.gov.au/editions/ncc-2022/adopted/volume-two/h-class-1-and-10-buildings/part-h5-safe-movement-and-access,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Performance intent, physical construction families and draw-versus-constraint boundary paraphrased; regulatory thresholds remain authoritative-source inputs."
SRC-ABCB-V2-H6-ENERGY,1,Australian Building Codes Board,NCC Volume Two Part H6 — Energy efficiency,https://ncc.abcb.gov.au/editions/ncc-2022/adopted/volume-two/h-class-1-and-10-buildings/part-h6-energy-efficiency,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Public regulatory pathways and performance concepts paraphrased; rating methods, numeric criteria and jurisdictional variants remain authoritative-source inputs."
SRC-ABCB-V2-H7-ANCILLARY,1,Australian Building Codes Board,NCC 2022 Volume Two Part H7 — Ancillary provisions and additional construction requirements,https://ncc.abcb.gov.au/editions/ncc-2022/adopted/volume-two/h-class-1-and-10-buildings/part-h7-ancillary-provisions-and-additional-construction-requirements,2026-08-16T00:00:00+10:00,public_full_text,not_checked_no_crawl,not_checked,Public regulatory requirements and explanatory information paraphrased; jurisdiction variations and project applicability must be checked against the adopted NCC edition.
SRC-ABCB-V2-H8-LIVABLE,1,Australian Building Codes Board,NCC Volume Two Part H8 — Livable housing design,https://ncc.abcb.gov.au/editions/ncc-2022/adopted/volume-two/h-class-1-and-10-buildings/part-h8-livable-housing-design,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Performance intent, application, exemptions and jurisdiction-sensitive regulatory path paraphrased; current adopted editions and local variations remain project inputs."
SRC-ABCB-V3-B1-COLD-WATER,1,Australian Building Codes Board,NCC 2022 Volume Three Part B1 Cold water services,https://www.abcb.gov.au/editions/ncc-2022/adopted/volume-three/b-water-services/part-b1-cold-water-services,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Regulatory scope and physical service relationships paraphrased under the NCC public licence.
SRC-ABCB-V3-B2-HEATED-WATER,1,Australian Building Codes Board,NCC 2022 Volume Three Part B2 Heated water services,https://www.abcb.gov.au/editions/ncc-2022/adopted/volume-three/b-water-services/part-b2-heated-water-services,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Regulatory scope and component roles paraphrased; no Australian Standard text reproduced.
SRC-ABCB-V3-B3-NONDRINKING,1,Australian Building Codes Board,NCC 2022 Volume Three Part B3 Non-drinking water services,https://www.abcb.gov.au/editions/ncc-2022/adopted/volume-three/b-water-services/part-b3-non-drinking-water-services,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Regulatory scope and identification concepts paraphrased.
SRC-ABCB-V3-B5-BACKFLOW,1,Australian Building Codes Board,NCC 2022 Volume Three Part B5 Cross-connection control,https://www.abcb.gov.au/editions/ncc-2022/adopted/volume-three/b-water-services/part-b5-cross-connection-control,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Regulatory protection concepts paraphrased; hazard ratings retained as metadata, not objects."
SRC-ABCB-V3-B6-RAINWATER-SERVICE,1,Australian Building Codes Board,NCC 2022 Volume Three Part B6 Rainwater services,https://www.abcb.gov.au/editions/ncc-2022/adopted/volume-three/b-water-services/part-b6-rainwater-services,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Regulatory scope, identification and isolation relationships paraphrased."
SRC-ABCB-V3-B7-RAINWATER-STORAGE,1,Australian Building Codes Board,NCC 2022 Volume Three Part B7 Rainwater storage,https://www.abcb.gov.au/editions/ncc-2022/adopted/volume-three/b-water-services/part-b7-rainwater-storage,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Regulatory storage boundary and system relationships paraphrased.
SRC-ABCB-V3-C1-SANITARY-PLUMBING,1,Australian Building Codes Board,NCC 2022 Volume Three Part C1 Sanitary plumbing systems,https://www.abcb.gov.au/editions/ncc-2022/adopted/volume-three/c-sanitary-plumbing-and-drainage-systems/part-c1-sanitary-plumbing-systems,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Regulatory system boundary and functions paraphrased; no AS/NZS 3500 text copied.
SRC-ABCB-V3-C2-SANITARY-DRAINAGE,1,Australian Building Codes Board,NCC 2022 Volume Three Part C2 Sanitary drainage systems,https://www.abcb.gov.au/editions/ncc-2022/adopted/volume-three/c-sanitary-plumbing-and-drainage-systems/part-c2-sanitary-drainage-systems,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Regulatory system boundary and physical access concepts paraphrased.
SRC-ABCB-V3-C3-ONSITE-WASTEWATER,1,Australian Building Codes Board,NCC 2022 Volume Three Part C3 On-site wastewater management,https://www.abcb.gov.au/editions/ncc-2022/adopted/volume-three/c-sanitary-plumbing-and-drainage-systems/part-c3-site-wastewater-management,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,System families and physical boundaries paraphrased; treatment performance remains metadata.
SRC-ABCB-V3-REFERENCED-DOCS,1,Australian Building Codes Board,NCC 2022 Volume Three — Schedule 2 Referenced documents,https://www.abcb.gov.au/editions/ncc-2022/adopted/volume-three/2-referenced-documents/referenced-documents,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Used for document designations, editions, titles and NCC call-up locations only."
SRC-ABCB-V3-SPEC41-BACKFLOW,1,Australian Building Codes Board,NCC 2022 Volume Three Specification 41 Cross-connection hazards,https://www.abcb.gov.au/editions/ncc-2022/adopted/volume-three/b-water-services/41-cross-connection-hazards,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Used to distinguish physical protection devices from assessed hazard and protection type metadata.
SRC-ABCB-WALL-LINING-ATTACHMENTS,1,Australian Building Codes Board,"Skirting boards, power points, architraves — are these part of a wall?",https://ncc.abcb.gov.au/news/2020/skirting-boards-power-points-architraves-are-these-part-wall,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Public NCC explanatory guidance paraphrased; no regulatory text reproduced.
SRC-ABCB-WATERMARK-BACKFLOW-VALVES,1,Australian Building Codes Board — WaterMark,WaterMark Schedule of Products — backflow prevention valves,https://watermark.abcb.gov.au/schedule-products-valves-backflow-prevention,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Device-family names and product-standard metadata paraphrased.
SRC-ABCB-WATERMARK-SCHEDULE,1,Australian Building Codes Board — WaterMark,WaterMark Schedule of Products,https://watermark.abcb.gov.au/certification/schedule-products,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Product category, certification and referenced specification metadata only."
SRC-ABCB-WATERMARK-VALVES-GENERAL,1,Australian Building Codes Board — WaterMark,WaterMark Schedule of Products — general valves,https://watermark.abcb.gov.au/schedule-products-valves-general,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Valve-family scope and product-standard metadata paraphrased.
SRC-ABCB-WATERPROOFING-HOUSES,1,Australian Building Codes Board,Waterproofing in houses,https://ncc.abcb.gov.au/ncc-navigator/waterproofing-houses,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,Public explanatory guidance paraphrased for regulatory routing and fall-to-waste context.
SRC-ACMA-CABLING-STANDARDS,1,Australian Communications and Media Authority,Australian cabling standards and customer cabling rules,https://www.acma.gov.au/australian-cabling-standards,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Regulatory instruments, standard designations and customer-cabling scope paraphrased; Communications Alliance standards text is not reproduced."
SRC-ACT-NCC2022-IMPLEMENTATION,1,ACT Government,NCC 2022 industry information paper — Building Code of Australia,https://www.planning.act.gov.au/__data/assets/pdf_file/0005/2324147/NCC-2022-Industry-Information-Paper-Building-Code-of-Australia.pdf,2026-08-16T00:00:00+10:00,public_pdf,not_checked_no_crawl,not_checked,"Public ACT implementation guidance paraphrased; the ACT appendix, determinations and project approval remain controlling."
SRC-AGDA-ABOUT,2,Australian Garage Door Association,Australian Garage Door Association industry scope,https://agda.org.au/about-agda/,2026-08-17T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Industry-association context for garage-door manufacture, installation, automation, service and safety; it supplies no universal product dimensions or capacities."
SRC-AGWA-BARRIER-GLAZING,2,Australian Glass and Window Association,AGWA guide to glass and glazing — balustrades and barrier glazing,https://www.agwa.com.au/common/Uploaded%20files/AGWA/Technical/AGWA%20Guides/AGWA-Guide-Glazing.pdf,2026-08-16T00:00:00+10:00,public_pdf,not_checked_no_crawl,not_checked,"Public Australian industry guidance and physical barrier-glazing terminology paraphrased; glass selection, engineering and installation remain AS 1288 and project inputs."
SRC-AGWA-COMPLIANCE-FAQ,2,Australian Glass and Window Association,Compliance and accreditation FAQs,https://www.agwa.com.au/AGWA/Content/FAQs/Compliance-and-Accreditation.aspx,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,AS 2047 scope and test-family summaries paraphrased; test methods and pass criteria are not reproduced.
SRC-AGWA-FENESTRATION-TERMS,2,Australian Glass and Window Association,The AGWA Book of Fenestration Terms,https://agwa.com.au/common/Uploaded%20files/AGWA/Technical/Consumers/AGWA%20Book%20of%20Fenestration%20Terms.pdf,2026-08-16T00:00:00+10:00,public_pdf,not_checked_no_crawl,not_checked,Generic physical terms and relationships paraphrased; performance values and copyrighted illustrations are not reproduced.
SRC-AGWA-GLASS-GLAZING-GUIDE,2,Australian Glass and Window Association,A Guide to Glass and Glazing,https://www.agwa.com.au/common/Uploaded%20files/AGWA/Technical/AGWA%20Guides/AGWA-Guide-Glazing.pdf,2026-08-16T00:00:00+10:00,public_pdf,not_checked_no_crawl,not_checked,"Generic glass and glazing object families paraphrased; standard tables, sizing rules and figures are not reproduced."
SRC-AGWA-IGU-DRAINAGE,2,Australian Glass and Window Association,AS/NZS 4666 insulated glass unit drainage technical fact sheet,https://www.agwa.com.au/common/Uploaded%20files/AGWA/Technical/Technical%20Fact%20Sheets/AGWA%20TFS%20IGU%20Drainage.pdf,2026-08-16T00:00:00+10:00,public_pdf,not_checked_no_crawl,not_checked,"Public industry guidance paraphrased for generic IGU make-up, support, drainage and edge-seal protection; no licensed standard text is reproduced."
SRC-AGWA-RESIDENTIAL-INSTALLATION,2,Australian Glass and Window Association,A Guide to Residential Installation,https://agwa.com.au/common/Uploaded%20files/AGWA/Technical/AGWA%20Guides/AGWA-Guide-Installation.pdf,2026-08-16T00:00:00+10:00,public_pdf,not_checked_no_crawl,not_checked,"Generic installation components and relationships paraphrased; proprietary details, fixing schedules and dimensions are not encoded as universal rules."
SRC-AGWA-SELECTING-GLASS-WINDOWS,2,Australian Glass and Window Association,Selecting glass and windows for your home,https://www.agwa.com.au/Consumers/02Selection.aspx,2026-08-16T00:00:00+10:00,public_html,not_checked_no_crawl,not_checked,"Generic frame-material, glazing-family and insulated-glass-unit descriptions paraphrased; performance claims are retained only as selection context."
SRC-AGWA-WINDOW-TERMINOLOGY,2,Australian Glass and Window Association,Window Terminology,https://www.agwa.com.au/common/Uploaded%20files/AGWA/Technical/Consumers/WindowTerminology.pdf,2026-08-16T00:00:00+10:00,public_pdf,not_checked_no_crawl,not_checked,Generic Australian window and glazed-door component terms paraphrased; diagrams are not reproduced.
